size,instance,algorithm,time_taken,steps,computational_cost,best_energy,time_to_best,min_energy,median_energy,success_probability,standard_deviation,residual_energy
10,50,Genetic Algorithm,0.386885584999618,120.0,24200.0,1659.0,0.0754426890749255,1659.0,1704.0,0.0,29.3870719875254,43.0
10,50,Tabu Search,0.11546336899982634,180.0,40500.0,1616.0,0.01757609061441801,1616.0,1621.0,0.4,23.448667339531255,0.0
10,51,QAP Objective,2.8594000013981713e-05,1.0,5.0,1793.0,0.0,1793.0,1793.0,0.0,0.0,432.0
10,51,Simulated Annealing,0.263457439999911,4500.0,22500.0,1370.0,0.008360382762663843,1370.0,1422.0,0.0,44.8954340662834,9.0
10,51,Genetic Algorithm,0.38477596299981087,120.0,24200.0,1361.0,0.06605320698163421,1361.0,1422.0,0.2,27.968553770261344,0.0
10,51,Tabu Search,0.1119404820001364,180.0,40500.0,1361.0,0.016169180733353033,1361.0,1361.0,0.6,4.409081537009721,0.0
10,52,QAP Objective,2.9041999823675724e-05,1.0,5.0,1910.0,0.0,1910.0,1910.0,0.0,0.0,468.0
10,52,Simulated Annealing,0.2629550599999675,4500.0,22500.0,1453.0,0.01117266832710973,1453.0,1497.0,0.0,30.552250326285293,11.0
10,52,Genetic Algorithm,0.38554724999994505,120.0,24200.0,1508.0,0.05590435124999203,1508.0,1521.0,0.0,16.71406593262094,66.0
10,52,Tabu Search,0.12857853800005614,180.0,40500.0,1442.0,0.027858683233345498,1442.0,1453.0,0.2,29.355749011054034,0.0
10,53,QAP Objective,2.8168999961053487e-05,1.0,5.0,1973.0,0.0,1973.0,1973.0,0.0,0.0,380.0
10,53,Simulated Annealing,0.2621620999998413,4500.0,22500.0,1639.0,0.010253451022216016,1639.0,1672.0,0.0,35.319116636745036,46.0
10,53,Genetic Algorithm,0.3838069319999704,120.0,24200.0,1593.0,0.07100428241999453,1593.0,1639.0,0.2,31.25635935293808,0.0
10,53,Tabu Search,0.12352558300017336,180.0,40500.0,1593.0,0.02401886336114482,1593.0,1622.0,0.4,21.382235617446554,0.0
10,54,QAP Objective,2.8325000130280387e-05,1.0,5.0,1783.0,0.0,1783.0,1783.0,0.0,0.0,302.0
10,54,Simulated Annealing,0.26324763599996004,4500.0,22500.0,1484.0,0.012027491991464842,1484.0,1502.0,0.0,16.375591592366977,3.0
10,54,Genetic Algorithm,0.3850582370000666,120.0,24200.0,1481.0,0.06995224638834543,1481.0,1521.0,0.2,21.479292353334174,0.0
10,54,Tabu Search,0.11077351599988106,180.0,40500.0,1481.0,0.015139047186650413,1481.0,1484.0,0.2,7.552483035399683,0.0
10,55,QAP Objective,2.861500024664565e-05,1.0,5.0,2162.0,0.0,2162.0,2162.0,0.0,0.0,511.0
10,55,Simulated Annealing,0.2650658170000497,4500.0,22500.0,1654.0,0.007044860380712432,1654.0,1706.0,0.0,23.65079279855117,3.0
10,55,Genetic Algorithm,0.38485210899989397,120.0,24200.0,1666.0,0.09877870797663944,1666.0,1715.0,0.0,27.77336853894392,15.0
10,55,Tabu Search,0.10839104999968185,180.0,40500.0,1651.0,0.014090836499958641,1651.0,1660.0,0.2,4.029888335921977,0.0
10,56,QAP Objective,2.844500022547436e-05,1.0,5.0,1400.0,0.0,1400.0,1400.0,0.0,0.0,346.0
10,56,Simulated Annealing,0.26285699099980775,4500.0,22500.0,1121.0,0.005887996598395694,1121.0,1145.0,0.0,45.24599429783812,67.0
10,56,Genetic Algorithm,0.3839733930003604,120.0,24200.0,1054.0,0.0921536143200865,1054.0,1084.0,0.4,46.411205543489174,0.0
10,56,Tabu Search,0.12115883799970106,180.0,40500.0,1054.0,0.022077832702167746,1054.0,1054.0,1.0,0.0,0.0
10,57,QAP Objective,2.8513999950519064e-05,1.0,5.0,1836.0,0.0,1836.0,1836.0,0.0,0.0,259.0
10,57,Simulated Annealing,0.2642289420000452,4500.0,22500.0,1605.0,0.007327949324801254,1605.0,1646.0,0.0,31.054790290710386,28.0
10,57,Genetic Algorithm,0.41016451199993753,120.0,24200.0,1637.0,0.05742303167999126,1637.0,1649.0,0.0,21.55365398256175,60.0
10,57,Tabu Search,0.1288022980002097,180.0,40500.0,1577.0,0.027191596244488716,1577.0,1577.0,1.0,0.0,0.0
10,58,QAP Objective,2.867700004571816e-05,1.0,5.0,1772.0,0.0,1772.0,1772.0,0.0,0.0,422.0
10,58,Simulated Annealing,0.2755365719999645,4500.0,22500.0,1350.0,0.014695283839998107,1350.0,1394.0,0.2,32.25275182058114,0.0
10,58,Genetic Algorithm,0.39725203300031353,120.0,24200.0,1375.0,0.06422241200171735,1375.0,1443.0,0.0,29.047547228638773,25.0
10,58,Tabu Search,0.12024272899998323,180.0,40500.0,1350.0,0.01963964573666393,1350.0,1375.0,0.2,11.038115781237304,0.0
10,59,QAP Objective,2.9208999876573216e-05,1.0,5.0,2035.0,0.0,2035.0,2035.0,0.0,0.0,427.0
10,59,Simulated Annealing,0.26818477699998766,4500.0,22500.0,1643.0,0.010298295436799528,1643.0,1702.0,0.0,36.576495184749454,35.0
10,59,Genetic Algorithm,0.4178920650001601,120.0,24200.0,1632.0,0.07870300557503015,1632.0,1691.0,0.0,29.308019380367547,24.0
10,59,Tabu Search,0.1346775570000318,180.0,40500.0,1608.0,0.025588735830006044,1608.0,1608.0,0.8,22.799999999999997,0.0
10,60,QAP Objective,3.38089998876967e-05,1.0,5.0,2061.0,0.0,2061.0,2061.0,0.0,0.0,408.0
10,60,Simulated Annealing,0.2798355640002228,4500.0,22500.0,1740.0,0.0060568853185826,1740.0,1793.0,0.0,32.41357740207026,87.0
10,60,Genetic Algorithm,0.3868259370001397,120.0,24200.0,1731.0,0.06576040929002373,1731.0,1750.0,0.0,21.019990485249984,78.0
10,60,Tabu Search,0.11063161599986415,180.0,40500.0,1653.0,0.015119654186648103,1653.0,1653.0,0.6,33.46281518342412,0.0
10,61,QAP Objective,2.8388999908202095e-05,1.0,5.0,1512.0,0.0,1512.0,1512.0,0.0,0.0,294.0
10,61,Simulated Annealing,0.2643127889996322,4500.0,22500.0,1248.0,0.006108562234658166,1248.0,1273.0,0.0,30.27474194770287,30.0
10,61,Genetic Algorithm,0.387181829000383,120.0,24200.0,1218.0,0.07291924446173881,1218.0,1262.0,0.2,49.52575087769998,0.0
10,61,Tabu Search,0.11395873799983747,180.0,40500.0,1218.0,0.01722043151997544,1218.0,1218.0,1.0,0.0,0.0
10,62,QAP Objective,2.866199974960182e-05,1.0,5.0,2114.0,0.0,2114.0,2114.0,0.0,0.0,357.0
10,62,Simulated Annealing,0.2640292109999791,4500.0,22500.0,1759.0,0.01024433338679919,1759.0,1772.0,0.0,32.31965346348874,2.0
10,62,Genetic Algorithm,0.38949637899986556,120.0,24200.0,1781.0,0.07075850885164224,1781.0,1811.0,0.0,22.692730113408565,24.0
10,62,Tabu Search,0.11719115500000044,180.0,40500.0,1757.0,0.019531859166666738,1757.0,1757.0,0.6,0.9797958971132713,0.0
10,63,QAP Objective,2.897100011978182e-05,1.0,5.0,1783.0,0.0,1783.0,1783.0,0.0,0.0,358.0
10,63,Simulated Annealing,0.2643049909997899,4500.0,22500.0,1462.0,0.009268295017725966,1462.0,1504.0,0.0,51.61162659711472,37.0
10,63,Genetic Algorithm,0.38923931299996184,120.0,24200.0,1425.0,0.06746814758666006,1425.0,1494.0,0.2,53.809292877717695,0.0
10,63,Tabu Search,0.09521119600003658,180.0,40500.0,1425.0,0.006453203284446923,1425.0,1425.0,0.6,14.75127113166862,0.0
10,64,QAP Objective,2.8043999918736517e-05,1.0,5.0,1637.0,0.0,1637.0,1637.0,0.0,0.0,291.0
10,64,Simulated Annealing,0.2642869520000204,4500.0,22500.0,1376.0,0.01265053543573431,1376.0,1384.0,0.0,17.88854381999832,30.0
10,64,Genetic Algorithm,0.38881101000015406,120.0,24200.0,1377.0,0.06220976160002465,1377.0,1384.0,0.0,28.16096589252577,31.0
10,64,Tabu Search,0.11111609399995359,180.0,40500.0,1346.0,0.01518586617999366,1346.0,1346.0,0.6,5.388877434122992,0.0
10,65,QAP Objective,2.9103000088070985e-05,1.0,5.0,1519.0,0.0,1519.0,1519.0,0.0,0.0,297.0
10,65,Simulated Annealing,0.2627455189999637,4500.0,22500.0,1228.0,0.008991735539109869,1228.0,1297.0,0.0,28.607691273501956,6.0
10,65,Genetic Algorithm,0.38596362699991005,120.0,24200.0,1228.0,0.05274836235665437,1228.0,1289.0,0.0,38.134498816688286,6.0
10,65,Tabu Search,0.11288414800037572,180.0,40500.0,1222.0,0.016430914875610242,1222.0,1254.0,0.2,15.924823389915506,0.0
10,66,QAP Objective,2.8559999918797985e-05,1.0,5.0,2031.0,0.0,2031.0,2031.0,0.0,0.0,390.0
10,66,Simulated Annealing,0.2628984709999713,4500.0,22500.0,1687.0,0.00704567902279923,1687.0,1697.0,0.0,33.289037234501095,46.0
10,66,Genetic Algorithm,0.38468671199962046,120.0,24200.0,1659.0,0.07757848691992346,1659.0,1697.0,0.0,24.019991673603883,18.0
10,66,Tabu Search,0.10183138299998973,180.0,40500.0,1641.0,0.010296284281110072,1641.0,1643.0,0.4,6.590902821313633,0.0
10,67,QAP Objective,2.8028000087942928e-05,1.0,5.0,1608.0,0.0,1608.0,1608.0,0.0,0.0,228.0
10,67,Simulated Annealing,0.2628756489998523,4500.0,22500.0,1380.0,0.0052691963421748166,1380.0,1443.0,0.2,51.886028948070404,0.0
10,67,Genetic Algorithm,0.38820254499978546,120.0,24200.0,1380.0,0.053701352058303654,1380.0,1439.0,0.4,45.09368026675135,0.0
10,67,Tabu Search,0.10320059700006823,180.0,40500.0,1389.0,0.010664061690007052,1389.0,1389.0,0.0,4.898979485566356,9.0
10,68,QAP Objective,2.8325000130280387e-05,1.0,5.0,1883.0,0.0,1883.0,1883.0,0.0,0.0,584.0
10,68,Simulated Annealing,0.26314671999989514,4500.0,22500.0,1369.0,0.011882536334217486,1369.0,1396.0,0.0,50.03598704932281,70.0
10,68,Genetic Algorithm,0.3884580140002072,120.0,24200.0,1399.0,0.06603786238003521,1399.0,1435.0,0.0,24.20247921184935,100.0
10,68,Tabu Search,0.10155518600004143,180.0,40500.0,1299.0,0.010268357695559744,1299.0,1299.0,0.8,28.0,0.0
10,69,QAP Objective,2.9146000088076107e-05,1.0,5.0,1663.0,0.0,1663.0,1663.0,0.0,0.0,372.0
10,69,Simulated Annealing,0.2630341130002307,4500.0,22500.0,1296.0,0.009469228068008305,1296.0,1336.0,0.0,26.522443326360413,5.0
10,69,Genetic Algorithm,0.38474643600011404,120.0,24200.0,1307.0,0.08464421592002509,1307.0,1333.0,0.0,15.633297796690243,16.0
10,69,Tabu Search,0.14151045299968246,180.0,40500.0,1291.0,0.03805058847324795,1291.0,1291.0,1.0,0.0,0.0
10,70,QAP Objective,2.8142999781266553e-05,1.0,5.0,1600.0,0.0,1600.0,1600.0,0.0,0.0,373.0
10,70,Simulated Annealing,0.26237451799988776,4500.0,22500.0,1227.0,0.013946663267905144,1227.0,1330.0,0.4,66.28604679719555,0.0
10,70,Genetic Algorithm,0.3872393869996813,120.0,24200.0,1249.0,0.09422825083658912,1249.0,1337.0,0.0,42.785044115905734,22.0
10,70,Tabu Search,0.12415293599997312,180.0,40500.0,1227.0,0.02414084866666144,1227.0,1227.0,1.0,0.0,0.0
10,71,QAP Objective,2.779100032057613e-05,1.0,5.0,1757.0,0.0,1757.0,1757.0,0.0,0.0,387.0
10,71,Simulated Annealing,0.2632577009999295,4500.0,22500.0,1370.0,0.00599057524053173,1370.0,1411.0,0.2,30.367087446773688,0.0
10,71,Genetic Algorithm,0.4047063880002497,120.0,24200.0,1408.0,0.0627294901400387,1408.0,1455.0,0.0,31.283222340417552,38.0
10,71,Tabu Search,0.11457854199989015,180.0,40500.0,1370.0,0.017568709773316493,1370.0,1393.0,0.2,18.04438970982394,0.0
10,72,QAP Objective,2.9524000183300814e-05,1.0,5.0,1804.0,0.0,1804.0,1804.0,0.0,0.0,319.0
10,72,Simulated Annealing,0.2633756299997003,4500.0,22500.0,1525.0,0.005290923767105091,1525.0,1557.0,0.0,20.193068117549643,40.0
10,72,Genetic Algorithm,0.3867632070000582,120.0,24200.0,1517.0,0.05479145432500824,1517.0,1537.0,0.0,36.73472471654034,32.0
10,72,Tabu Search,0.11450453399993421,180.0,40500.0,1485.0,0.017557361879989915,1485.0,1490.0,0.2,11.253443917308159,0.0
10,73,QAP Objective,2.8405000193743035e-05,1.0,5.0,1753.0,0.0,1753.0,1753.0,0.0,0.0,456.0
10,73,Simulated Annealing,0.2632143380001253,4500.0,22500.0,1378.0,0.011897288077605664,1378.0,1435.0,0.0,34.15494107739025,81.0
10,73,Genetic Algorithm,0.38552986900003816,120.0,24200.0,1371.0,0.09509736768667608,1371.0,1423.0,0.0,26.611275805567836,74.0
10,73,Tabu Search,0.11893499100006011,180.0,40500.0,1297.0,0.020351098460010285,1297.0,1369.0,0.4,35.93327149036113,0.0
10,74,QAP Objective,2.8075000045646448e-05,1.0,5.0,1776.0,0.0,1776.0,1776.0,0.0,0.0,352.0
10,74,Simulated Annealing,0.2629165999996985,4500.0,22500.0,1493.0,0.007116275973325173,1493.0,1527.0,0.0,17.336666346215466,69.0
10,74,Genetic Algorithm,0.38482933700015565,120.0,24200.0,1436.0,0.04040708038501634,1436.0,1516.0,0.0,35.96331464145095,12.0
10,74,Tabu Search,0.11917731800031106,180.0,40500.0,1424.0,0.021319497997833423,1424.0,1436.0,0.2,13.46996659238619,0.0
10,75,QAP Objective,2.8061000193702057e-05,1.0,5.0,1877.0,0.0,1877.0,1877.0,0.0,0.0,363.0
10,75,Simulated Annealing,0.26370640499999354,4500.0,22500.0,1542.0,0.011052228440666395,1542.0,1583.0,0.0,28.039971469315013,28.0
10,75,Genetic Algorithm,0.38686581499996464,120.0,24200.0,1523.0,0.05996420132499452,1523.0,1556.0,0.0,22.94340863951998,9.0
10,75,Tabu Search,0.11346724000031827,180.0,40500.0,1514.0,0.017146160711159205,1514.0,1514.0,0.6,4.9396356140913875,0.0
10,76,QAP Objective,2.830599987646565e-05,1.0,5.0,1743.0,0.0,1743.0,1743.0,0.0,0.0,349.0
10,76,Simulated Annealing,0.26356298999962746,4500.0,22500.0,1438.0,0.011315637703984005,1438.0,1459.0,0.0,29.633764526296687,44.0
10,76,Genetic Algorithm,0.3853814290000628,120.0,24200.0,1454.0,0.06744175007501098,1454.0,1510.0,0.0,39.54541692788179,60.0
10,76,Tabu Search,0.09832110899969848,180.0,40500.0,1394.0,0.008193425749974873,1394.0,1394.0,0.6,40.28697059844534,0.0
10,77,QAP Objective,2.867599960154621e-05,1.0,5.0,1999.0,0.0,1999.0,1999.0,0.0,0.0,393.0
10,77,Simulated Annealing,0.26312475100030497,4500.0,22500.0,1647.0,0.010489906739878825,1647.0,1679.0,0.0,17.787636155487327,41.0
10,77,Genetic Algorithm,0.3841467380002541,120.0,24200.0,1615.0,0.06914641284004575,1615.0,1700.0,0.0,34.528828535008245,9.0
10,77,Tabu Search,0.1655826020000859,180.0,40500.0,1606.0,0.0634733307666996,1606.0,1606.0,0.8,3.6,0.0
10,78,QAP Objective,2.7768000109062996e-05,1.0,5.0,1687.0,0.0,1687.0,1687.0,0.0,0.0,430.0
10,78,Simulated Annealing,0.26373850900017715,4500.0,22500.0,1272.0,0.021263184681169837,1272.0,1325.0,0.0,54.127996452852386,15.0
10,78,Genetic Algorithm,0.3861235200001829,120.0,24200.0,1312.0,0.08108593920003841,1312.0,1340.0,0.0,19.57549488518745,55.0
10,78,Tabu Search,0.10225728900013564,180.0,40500.0,1257.0,0.010339348110013715,1257.0,1257.0,0.8,22.0,0.0
10,79,QAP Objective,2.8681999992841156e-05,1.0,5.0,1927.0,0.0,1927.0,1927.0,0.0,0.0,525.0
10,79,Simulated Annealing,0.26576651699997456,4500.0,22500.0,1453.0,0.008161985033199218,1453.0,1539.0,0.0,42.49894116328077,51.0
10,79,Genetic Algorithm,0.3859077110000726,120.0,24200.0,1453.0,0.05917251568667779,1453.0,1539.0,0.0,39.092710317909656,51.0
10,79,Tabu Search,0.10793183000032514,180.0,40500.0,1402.0,0.013671365133374518,1402.0,1453.0,0.4,24.984795376388416,0.0
10,80,QAP Objective,2.7841999781230697e-05,1.0,5.0,1741.0,0.0,1741.0,1741.0,0.0,0.0,365.0
10,80,Simulated Annealing,0.26261429700025474,4500.0,22500.0,1401.0,0.012698860228278984,1401.0,1441.0,0.0,30.681590571546316,25.0
10,80,Genetic Algorithm,0.3860176279999905,120.0,24200.0,1404.0,0.15312032577332957,1404.0,1423.0,0.0,13.499629624548964,28.0
10,80,Tabu Search,0.13040579700009403,180.0,40500.0,1376.0,0.029123961330021,1376.0,1391.0,0.4,7.3484692283495345,0.0
10,81,QAP Objective,2.831800020430819e-05,1.0,5.0,1671.0,0.0,1671.0,1671.0,0.0,0.0,309.0
10,81,Simulated Annealing,0.2629830390001189,4500.0,22500.0,1407.0,0.010086860562537893,1407.0,1445.0,0.0,32.313464685793136,45.0
10,81,Genetic Algorithm,0.3845400629998039,120.0,24200.0,1409.0,0.04870840797997516,1409.0,1453.0,0.0,36.27450895601483,47.0
10,81,Tabu Search,0.12565110900004584,180.0,40500.0,1362.0,0.0256886711733427,1362.0,1362.0,0.8,8.4,0.0
10,82,QAP Objective,2.7566999960981775e-05,1.0,5.0,1847.0,0.0,1847.0,1847.0,0.0,0.0,457.0
10,82,Simulated Annealing,0.26317672300001504,4500.0,22500.0,1418.0,0.010550462406489491,1418.0,1453.0,0.0,30.819474362811572,28.0
10,82,Genetic Algorithm,0.38668963200007056,120.0,24200.0,1453.0,0.06638172016001212,1453.0,1485.0,0.0,13.676256797823008,63.0
10,82,Tabu Search,0.12791900199999873,180.0,40500.0,1390.0,0.027431519317777507,1390.0,1407.0,0.2,12.221292893961751,0.0
10,83,QAP Objective,2.7831999886984704e-05,1.0,5.0,1802.0,0.0,1802.0,1802.0,0.0,0.0,446.0
10,83,Simulated Annealing,0.2635588309999548,4500.0,22500.0,1395.0,0.015672965150130648,1395.0,1421.0,0.0,11.324310133513652,39.0
10,83,Genetic Algorithm,0.38463135799975134,120.0,24200.0,1394.0,0.07949048065328194,1394.0,1426.0,0.0,24.686838598735157,38.0
10,83,Tabu Search,0.1271388569998635,180.0,40500.0,1356.0,0.026699159969971333,1356.0,1386.0,0.4,14.696938456699069,0.0
10,84,QAP Objective,2.805699978125631e-05,1.0,5.0,1580.0,0.0,1580.0,1580.0,0.0,0.0,275.0
10,84,Simulated Annealing,0.26276249300008203,4500.0,22500.0,1306.0,0.013149802983026326,1306.0,1364.0,0.0,31.707412382595965,1.0
10,84,Genetic Algorithm,0.3841797840000254,120.0,24200.0,1306.0,0.05122397120000338,1306.0,1356.0,0.0,29.20684851195007,1.0
10,84,Tabu Search,0.09794588499971724,180.0,40500.0,1305.0,0.008162157083309769,1305.0,1306.0,0.4,11.009087155618309,0.0
10,85,QAP Objective,2.7523999960976653e-05,1.0,5.0,1862.0,0.0,1862.0,1862.0,0.0,0.0,432.0
10,85,Simulated Annealing,0.26298597699997117,4500.0,22500.0,1458.0,0.008170097685465772,1458.0,1469.0,0.0,14.469277798148738,28.0
10,85,Genetic Algorithm,0.3871702110000115,120.0,24200.0,1455.0,0.054203829540001615,1455.0,1456.0,0.0,30.388155587333692,25.0
10,85,Tabu Search,0.1074322670001493,180.0,40500.0,1430.0,0.013011241225573638,1430.0,1455.0,0.2,12.749901960407382,0.0
10,86,QAP Objective,2.928000003521447e-05,1.0,5.0,1625.0,0.0,1625.0,1625.0,0.0,0.0,281.0
10,86,Simulated Annealing,0.26339006199987125,4500.0,22500.0,1400.0,0.01178816855261646,1400.0,1414.0,0.0,26.371196408202643,56.0
10,86,Genetic Algorithm,0.3861135629999808,120.0,24200.0,1344.0,0.059847602264997024,1344.0,1369.0,0.2,28.095551249263643,0.0
10,86,Tabu Search,0.11731625399988843,180.0,40500.0,1349.0,0.019422357606648198,1349.0,1349.0,0.0,0.4898979485566356,5.0
10,87,QAP Objective,2.79949999821838e-05,1.0,5.0,1889.0,0.0,1889.0,1889.0,0.0,0.0,280.0
10,87,Simulated Annealing,0.26197852599989346,4500.0,22500.0,1630.0,0.008686043573152023,1630.0,1661.0,0.0,17.46539435569664,21.0
10,87,Genetic Algorithm,0.38446782200026064,120.0,24200.0,1624.0,0.06023329211337417,1624.0,1689.0,0.0,38.75770891061544,15.0
10,87,Tabu Search,0.12016358600021704,180.0,40500.0,1609.0,0.021629445480039065,1609.0,1609.0,0.8,3.6,0.0
10,88,QAP Objective,2.7898000098502962e-05,1.0,5.0,1699.0,0.0,1699.0,1699.0,0.0,0.0,414.0
